Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment,Emp_Length_Clean,Reliability_Score (%)
470305,GA,INDIVIDUAL,9 years,WinWare,A,OWN,44206,44332,00:00.0,Fully Paid,44240,593718,Car,A3, 36 months,Verified,75000,0.1538,636.86,0.0774,20400,24,22928,9 years,65
829682,GA,INDIVIDUAL,5 years,military,B,OWN,44388,44419,00:00.0,Fully Paid,44480,1038798,Car,B3, 36 months,Verified,37000,0.0921,261.88,0.1099,8000,10,8074,5 years,75
981639,PA,INDIVIDUAL,10+ years,forest hills equipment,C,OWN,44480,44483,00:00.0,Fully Paid,44514,1204804,Car,C4, 36 months,Verified,54000,0.0216,521.97,0.1527,15000,9,18791,10 years,80
833366,CA,INDIVIDUAL,1 year,Carnegie Mellon,A,RENT,44419,44422,00:00.0,Fully Paid,44453,1042952,Car,A1, 36 months,Verified,26940,0.0036,75.4,0.0542,2500,13,2714,1 year,70
577782,NY,INDIVIDUAL,10+ years,the Brearley School,A,RENT,44449,44513,00:00.0,Fully Paid,44482,742946,Car,A5, 36 months,Verified,110000,0.1076,93.85,0.0788,3000,27,3379,10 years,80
352747,PA,INDIVIDUAL,2 years,Psychology Software Tools,A,RENT,44416,44358,00:00.0,Fully Paid,44266,356046,Car,A4, 36 months,Verified,31000,0.0426,138.54,0.0832,6500,11,4967,2 years,65
851383,TX,INDIVIDUAL,3 years,AAA Medical & Oxygen Supply,A,RENT,44419,44545,00:00.0,Fully Paid,44267,1063301,Car,A3, 36 months,Verified,26400,0.0586,77.19,0.0699,2500,9,2541,3 years,65
350240,UT,INDIVIDUAL,3 years,Second Nature Entrada Wilderness Program,A,RENT,44385,44266,00:00.0,Fully Paid,44297,352226,Car,A4, 36 months,Verified,32004,0.1507,125.94,0.0832,4000,13,4525,3 years,65
638921,CA,INDIVIDUAL,< 1 year,joint healing,A,RENT,44540,44267,00:00.0,Fully Paid,44298,818475,Car,A3, 36 months,Verified,24000,0.0655,106.75,0.0617,3500,11,3710,1 year,70
569223,CA,INDIVIDUAL,5 years,Allstate,A,RENT,44418,44389,00:00.0,Fully Paid,44420,732264,Car,A5, 36 months,Verified,30000,0.2299,184.56,0.0788,5900,11,6484,5 years,75
818698,FL,INDIVIDUAL,3 years,Dive N Dog,A,RENT,44388,44452,00:00.0,Fully Paid,44480,1026706,Car,A3, 36 months,Verified,58000,0.1355,308.73,0.0699,10000,17,10059,3 years,65
961751,NY,INDIVIDUAL,6 years,,A,RENT,44511,44514,00:00.0,Fully Paid,44575,1182502,Car,A4, 36 months,Verified,75000,0.0741,250.33,0.079,8000,9,9012,6 years,65
784938,OR,INDIVIDUAL,< 1 year,Nike Golf,A,RENT,44358,44268,00:00.0,Fully Paid,44329,988195,Car,A2, 36 months,Verified,33000,0.2902,304.18,0.0599,10000,15,10764,1 year,70
370963,NJ,INDIVIDUAL,4 years,Princeton University,A,RENT,44205,44208,00:00.0,Fully Paid,44239,382507,Car,A5, 36 months,Verified,30500,0.144,96.29,0.0963,3000,21,3466,4 years,65
999469,FL,INDIVIDUAL,1 year,Alamo for Citizens,B,RENT,44480,44302,00:00.0,Fully Paid,44575,1224830,Car,B3, 36 months,Verified,84000,0.1781,396.92,0.1171,12000,27,14323,1 year,70
583146,MD,INDIVIDUAL,1 year,US Department of Homeland Security,B,RENT,44449,44452,00:00.0,Fully Paid,44542,749364,Car,B3, 36 months,Verified,51000,0.1273,131.19,0.1112,4000,12,4475,1 year,70
459630,TX,INDIVIDUAL,2 years,Brownsvile ISD,B,RENT,44509,44420,00:00.0,Fully Paid,44239,573053,Car,B5, 36 months,Verified,55000,0.0065,334.67,0.1253,10000,9,11827,2 years,65
1005153,GA,INDIVIDUAL,7 years,Infosys Limited,B,RENT,44480,44541,00:00.0,Fully Paid,44572,1231833,Car,B2, 36 months,Verified,63372,0.0916,97.72,0.1065,3000,6,3027,7 years,65
410267,MD,INDIVIDUAL,< 1 year,Yamada Research Services,B,RENT,44356,44389,00:00.0,Fully Paid,44420,461571,Car,B1, 36 months,Verified,37000,0.0976,229,0.1095,7000,12,8276,1 year,70
782787,IL,INDIVIDUAL,< 1 year,ConAgra Fooda,B,RENT,44358,44389,00:00.0,Fully Paid,44420,985813,Car,B3, 36 months,Verified,92000,0.0942,693.8,0.1163,21000,20,23262,1 year,70
442093,CA,INDIVIDUAL,4 years,J & W,B,RENT,44448,44207,00:00.0,Fully Paid,44238,536776,Car,B3, 36 months,Verified,55000,0.0951,493.7,0.1183,14900,7,16353,4 years,65
870661,NM,INDIVIDUAL,6 years,Bear Canyon Health Circle,B,RENT,44450,44332,00:00.0,Fully Paid,44483,1084698,Car,B2, 36 months,Verified,72000,0.2272,162.73,0.1059,5000,35,5858,6 years,65
856289,NC,INDIVIDUAL,< 1 year,Dukenet,B,RENT,44450,44332,00:00.0,Fully Paid,44483,1068610,Car,B5, 36 months,Verified,68000,0.1976,249.08,0.1199,7500,24,8967,1 year,70
998339,OR,INDIVIDUAL,8 years,Department of Homeland Security,B,RENT,44480,44300,00:00.0,Fully Paid,44330,1223483,Car,B4, 36 months,Verified,125000,0.1734,561.38,0.1242,16800,24,19992,8 years,65
890104,CA,INDIVIDUAL,2 years,Best Buy,C,RENT,44450,44240,00:00.0,Fully Paid,44240,1106766,Car,C3, 36 months,Verified,14400,0.0208,165.58,0.1465,4800,9,5311,2 years,65
819389,WA,INDIVIDUAL,2 years,,C,RENT,44388,44422,00:00.0,Fully Paid,44453,1027484,Car,C5, 36 months,Verified,28000,0.249,99.99,0.1523,2875,21,3600,2 years,65
1001743,CA,INDIVIDUAL,< 1 year,Robinson helicopter company,C,RENT,44480,44390,00:00.0,Fully Paid,44421,1223058,Car,C2, 36 months,Verified,25200,0.2332,87.49,0.1427,2550,30,3018,1 year,70
585825,NJ,INDIVIDUAL,3 years,Petco,D,RENT,44449,44543,00:00.0,Fully Paid,44359,752655,Car,D2, 36 months,Verified,13000,0.0157,97.36,0.1521,2800,10,3329,3 years,65
399343,MO,INDIVIDUAL,3 years,MattsonJack,D,RENT,44417,44454,00:00.0,Fully Paid,44451,411673,Car,D5, 36 months,Verified,76000,0.1255,348.47,0.1537,10000,12,12545,3 years,65
630486,CT,INDIVIDUAL,3 years,Target,E,RENT,44540,44212,00:00.0,Fully Paid,44574,807748,Car,E2, 36 months,Verified,15600,0.1192,141.27,0.1632,4000,8,5086,3 years,65
379256,CA,INDIVIDUAL,< 1 year,,E,RENT,44236,44478,00:00.0,Fully Paid,44539,377917,Car,E2, 36 months,Verified,47998,0.0373,175.79,0.16,5000,5,5492,1 year,70
577117,VA,INDIVIDUAL,3 years,ADP,B,MORTGAGE,44449,44454,00:00.0,Fully Paid,44298,742165,Car,B2, 36 months,Verified,109500,0.1265,114.18,0.1075,3500,34,3945,3 years,65
660921,MD,INDIVIDUAL,10+ years,mts,A,RENT,44238,44243,00:00.0,Fully Paid,44269,845282,Car,A5, 36 months,Verified,107500,0.284,311.8,0.0766,10000,30,11226,10 years,80
997879,CT,INDIVIDUAL,10+ years,shoprite,A,MORTGAGE,44480,44542,00:00.0,Charged Off,44420,1222991,Car,A5, 60 months,Not Verified,77954,0.0453,248.52,0.089,12000,19,2601,10 years,48.5
725193,CO,INDIVIDUAL,10+ years,Memorial Health system,B,MORTGAGE,44297,44362,00:00.0,Charged Off,44242,920406,Car,B3, 60 months,Not Verified,60000,0.0934,192.87,0.1037,9000,43,9158,10 years,48.5
703840,LA,INDIVIDUAL,1 year,Aries Marine,B,MORTGAGE,44266,44211,00:00.0,Charged Off,44483,895870,Car,B5, 60 months,Not Verified,33600,0.1096,185.28,0.1111,8500,14,8049,1 year,38.5
613703,LA,INDIVIDUAL,10+ years,HOLMES HONDA,B,MORTGAGE,44510,44329,00:00.0,Charged Off,44240,786816,Car,B5, 60 months,Not Verified,80000,0.1258,162.83,0.1036,9600,24,4351,10 years,48.5
554342,PA,INDIVIDUAL,4 years,brickers famous fries,C,MORTGAGE,44387,44332,00:00.0,Charged Off,44391,714103,Car,C2, 60 months,Not Verified,48000,0.185,48.44,0.1361,2100,41,2234,4 years,33.5
708174,AR,INDIVIDUAL,3 years,BOYD BROS,C,MORTGAGE,44266,44332,00:00.0,Charged Off,44544,900641,Car,C4, 60 months,Not Verified,34800,0.1266,38.81,0.138,1675,16,1669,3 years,33.5
668271,PA,INDIVIDUAL,5 years,peak mobility,C,MORTGAGE,44238,44332,00:00.0,Charged Off,44513,854430,Car,C4, 60 months,Not Verified,42000,0.2023,88.03,0.138,3800,28,2817,5 years,43.5
764963,NY,INDIVIDUAL,5 years,solil management,D,OWN,44327,44332,00:00.0,Charged Off,44391,965764,Car,D3, 60 months,Not Verified,31243,0.0503,88.49,0.1649,3600,5,3217,5 years,43.5
752397,NY,INDIVIDUAL,9 years,mta,B,RENT,44327,44332,00:00.0,Charged Off,44572,951977,Car,B3, 60 months,Not Verified,50400,0.166,168.47,0.1099,7750,10,1174,9 years,33.5
594206,NY,INDIVIDUAL,3 years,NSLIJ,B,RENT,44479,44361,00:00.0,Charged Off,44269,763044,Car,B4, 60 months,Not Verified,28560,0.0168,241.87,0.1149,11000,9,10064,3 years,33.5
817000,GA,INDIVIDUAL,1 year,North GA lock and Key,D,RENT,44388,44332,00:00.0,Charged Off,44271,1024785,Car,D5, 60 months,Not Verified,14400,0.0692,100.47,0.1749,4000,7,5425,1 year,38.5
603937,FL,INDIVIDUAL,7 years,AMDETECH,B,OWN,44479,44210,00:00.0,Charged Off,44452,774897,Car,B3, 60 months,Not Verified,81000,0.1621,84.25,0.0962,4000,30,3063,7 years,33.5
678111,CA,INDIVIDUAL,7 years,Pala Casino,B,RENT,44238,44360,00:00.0,Charged Off,44240,866360,Car,B5, 60 months,Not Verified,38400,0.0359,143.87,0.1111,6600,12,3427,7 years,33.5
1041216,NC,INDIVIDUAL,1 year,showtime consessions supply,D,RENT,44541,44545,00:00.0,Charged Off,44362,1271243,Car,D3, 60 months,Not Verified,52000,0.0535,349.98,0.1727,14000,8,15400,1 year,38.5
840643,KY,INDIVIDUAL,10+ years,UPS,A,MORTGAGE,44419,44545,00:00.0,Fully Paid,44545,1051047,Car,A4, 60 months,Not Verified,72600,0.1359,100.17,0.0749,5000,23,5987,10 years,80
685481,TX,INDIVIDUAL,10+ years,atmos energy,A,MORTGAGE,44266,44243,00:00.0,Fully Paid,44545,875128,Car,A5, 60 months,Not Verified,50400,0.1033,96.55,0.0766,4800,20,5788,10 years,80
732169,MI,INDIVIDUAL,10+ years,polker design services,A,MORTGAGE,44297,44302,00:00.0,Fully Paid,44363,928336,Car,A5, 60 months,Not Verified,38400,0.0272,85.49,0.0766,4250,18,5129,10 years,80
557280,OH,INDIVIDUAL,10+ years,Blanchard Valley Farmers Co-Op,A,MORTGAGE,44418,44330,00:00.0,Fully Paid,44361,717516,Car,A5, 60 months,Not Verified,118200,0.0831,131.43,0.0788,6500,39,7786,10 years,80
864131,FL,INDIVIDUAL,10+ years,Centurylink,A,MORTGAGE,44419,44483,00:00.0,Fully Paid,44573,1077293,Car,A5, 60 months,Not Verified,80000,0.1174,266.66,0.0849,13000,32,14246,10 years,80
696618,AL,INDIVIDUAL,4 years,Crane America,A,MORTGAGE,44266,44392,00:00.0,Fully Paid,44392,887801,Car,A5, 60 months,Not Verified,42000,0.0343,160.92,0.0766,8000,22,9615,4 years,65
688516,WA,INDIVIDUAL,5 years,US Postal Service,A,MORTGAGE,44266,44271,00:00.0,Fully Paid,44302,878671,Car,A4, 60 months,Not Verified,49200,0.0332,99.7,0.0729,5000,32,5981,5 years,75
1021515,OH,INDIVIDUAL,6 years,Tucker Ellis & West LLP,A,MORTGAGE,44511,44269,00:00.0,Fully Paid,44300,1250277,Car,A4, 60 months,Not Verified,102000,0.0809,242.75,0.079,12000,22,13356,6 years,65
583776,OH,INDIVIDUAL,6 years,Mifflin Township Division of Fire,A,MORTGAGE,44449,44484,00:00.0,Fully Paid,44515,750138,Car,A5, 60 months,Not Verified,63600,0.14,99.08,0.0788,4900,33,5944,6 years,65
1012916,MD,INDIVIDUAL,9 years,network building and consulting,A,MORTGAGE,44511,44332,00:00.0,Fully Paid,44484,1240084,Car,A4, 60 months,Not Verified,73171,0.0454,206.34,0.079,10200,20,12252,9 years,65
892527,HI,INDIVIDUAL,4 years,U.S. Army Civil Service,A,MORTGAGE,44450,44239,00:00.0,Fully Paid,44267,1109468,Car,A5, 60 months,Not Verified,85200,0.027,330.33,0.089,15950,15,16153,4 years,65
573268,CA,INDIVIDUAL,10+ years,City of San Francisco,A,MORTGAGE,44449,44271,00:00.0,Fully Paid,44484,737368,Car,A5, 60 months,Not Verified,117000,0.0899,84.92,0.0788,4200,38,5095,10 years,80
515713,FL,INDIVIDUAL,5 years,sysco southeast florida,A,MORTGAGE,44326,44483,00:00.0,Fully Paid,44514,666604,Car,A5, 60 months,Not Verified,76000,0.0253,161.76,0.0788,8000,15,9671,5 years,75
570180,IL,INDIVIDUAL,8 years,bay valley foods,A,MORTGAGE,44418,44422,00:00.0,Fully Paid,44453,733509,Car,A4, 60 months,Not Verified,71328,0.0476,40.09,0.0751,2000,27,2383,8 years,65
608229,KY,INDIVIDUAL,6 years,General Electric,A,MORTGAGE,44510,44298,00:00.0,Fully Paid,44328,780252,Car,A3, 60 months,Not Verified,70000,0.0782,105.8,0.0617,8900,34,5871,6 years,65
815611,NY,INDIVIDUAL,1 year,Titan Roofing Inc.,B,MORTGAGE,44388,44391,00:00.0,Fully Paid,44513,1023284,Car,B1, 60 months,Not Verified,43200,0.0275,169.94,0.0999,8000,13,9433,1 year,70
506424,SC,INDIVIDUAL,10+ years,Domtar,B,MORTGAGE,44357,44212,00:00.0,Fully Paid,44423,652888,Car,B1, 60 months,Not Verified,60000,0.1158,190.77,0.1038,8900,24,11446,10 years,80
621139,NJ,INDIVIDUAL,10+ years,Local 825 Operating Engineers,B,MORTGAGE,44510,44422,00:00.0,Fully Paid,44453,796066,Car,B1, 60 months,Not Verified,75000,0.0158,165.61,0.0888,8000,24,9776,10 years,80
872447,OK,INDIVIDUAL,10+ years,Stillwater Fire Department,B,MORTGAGE,44450,44480,00:00.0,Fully Paid,44511,1086643,Car,B1, 60 months,Not Verified,69600,0.046,148.7,0.0999,7000,37,7059,10 years,80
707040,MD,INDIVIDUAL,10+ years,Constellation Energy,B,MORTGAGE,44266,44423,00:00.0,Fully Paid,44270,899341,Car,B2, 60 months,Not Verified,90000,0.1185,106.24,0.1,5000,35,6291,10 years,80
564360,CA,INDIVIDUAL,10+ years,self,B,MORTGAGE,44418,44391,00:00.0,Fully Paid,44453,726159,Car,B3, 60 months,Not Verified,96000,0.1447,176.6,0.1112,8100,33,10240,10 years,80
769235,OH,INDIVIDUAL,10+ years,columbus div. of fire,B,MORTGAGE,44327,44332,00:00.0,Fully Paid,44483,970679,Car,B5, 60 months,Not Verified,72000,0.1212,106.75,0.1199,4800,25,6176,10 years,80
577078,PA,INDIVIDUAL,2 years,"SANOFI PASTEUR, INC.",B,MORTGAGE,44479,44270,00:00.0,Fully Paid,44270,742116,Car,B1, 60 months,Not Verified,49000,0.1567,128.61,0.1038,6000,30,7684,2 years,65
683681,VA,INDIVIDUAL,2 years,Drucker and Falk,B,MORTGAGE,44238,44332,00:00.0,Fully Paid,44302,873036,Car,B3, 60 months,Not Verified,47472,0.1557,120.01,0.1037,5600,32,7200,2 years,65
618922,NM,INDIVIDUAL,3 years,Prime Therapeutics,B,MORTGAGE,44510,44266,00:00.0,Fully Paid,44297,793328,Car,B2, 60 months,Not Verified,58000,0.2247,175.4,0.0925,8400,28,8592,3 years,65
863580,AZ,INDIVIDUAL,3 years,Bar S Foods,B,MORTGAGE,44419,44302,00:00.0,Fully Paid,44453,1076660,Car,B3, 60 months,Not Verified,33276,0.0963,132.6,0.1099,6100,15,7592,3 years,65
880784,FL,INDIVIDUAL,5 years,lexus of orlando,B,MORTGAGE,44450,44332,00:00.0,Fully Paid,44332,1095866,Car,B2, 60 months,Not Verified,48000,0.131,194.12,0.1065,9000,20,11621,5 years,75
561175,GA,INDIVIDUAL,5 years,Millwright local 1263,B,MORTGAGE,44418,44271,00:00.0,Fully Paid,44331,722218,Car,B3, 60 months,Not Verified,44016,0.0921,78.49,0.1112,3600,21,4704,5 years,75
782454,MO,INDIVIDUAL,6 years,steelville r3 school,B,MORTGAGE,44358,44332,00:00.0,Fully Paid,44423,985445,Car,B1, 60 months,Not Verified,36000,0.1283,152.95,0.0999,7200,35,8993,6 years,65
736337,AL,INDIVIDUAL,8 years,URS,B,MORTGAGE,44297,44332,00:00.0,Fully Paid,44363,933213,Car,B2, 60 months,Not Verified,72000,0.1792,254.97,0.1,12000,20,15298,8 years,65
614426,FL,INDIVIDUAL,< 1 year,HearUSA,B,MORTGAGE,44510,44242,00:00.0,Fully Paid,44270,787838,Car,B3, 60 months,Not Verified,128000,0.1413,135.85,0.0962,8000,38,8002,1 year,70
733213,OH,INDIVIDUAL,10+ years,Milla Construction Systems,B,MORTGAGE,44297,44511,00:00.0,Fully Paid,44541,929554,Car,B2, 60 months,Not Verified,40800,0.0888,127.49,0.1,6000,23,6290,10 years,80
821358,MI,INDIVIDUAL,10+ years,ford motor company,B,MORTGAGE,44388,44332,00:00.0,Fully Paid,44392,1029696,Car,B3, 60 months,Not Verified,108000,0.1358,173.9,0.1099,8000,61,10281,10 years,80
1008040,VA,INDIVIDUAL,3 years,Smithfield Foods,B,MORTGAGE,44511,44270,00:00.0,Fully Paid,44301,1234507,Car,B2, 60 months,Not Verified,75000,0.1134,86.28,0.1065,4000,15,5033,3 years,65
644325,MI,INDIVIDUAL,8 years,Center Mfg,B,MORTGAGE,44207,44211,00:00.0,Fully Paid,44242,824512,Car,B1, 60 months,Not Verified,54000,0.0264,124.21,0.0888,6000,19,7389,8 years,65
584708,PA,INDIVIDUAL,< 1 year,ISR Group,B,MORTGAGE,44449,44332,00:00.0,Fully Paid,44360,751334,Car,B3, 60 months,Not Verified,92304,0.0862,115.56,0.1112,5300,36,6509,1 year,70
633120,NC,INDIVIDUAL,< 1 year,carolina health care,B,MORTGAGE,44540,44211,00:00.0,Fully Paid,44358,811078,Car,B5, 60 months,Not Verified,51000,0.0755,102.84,0.1036,4800,32,4963,1 year,70
698952,OH,INDIVIDUAL,3 years,RCGroups.com,B,MORTGAGE,44266,44332,00:00.0,Fully Paid,44361,890448,Car,B3, 60 months,Not Verified,48000,0.1225,192.87,0.1037,9000,26,11143,3 years,65
887247,FL,INDIVIDUAL,4 years,dive n dog,B,MORTGAGE,44450,44452,00:00.0,Fully Paid,44513,1103392,Car,B1, 60 months,Not Verified,58000,0.0799,254.44,0.0991,12000,18,14003,4 years,65
697165,AL,INDIVIDUAL,5 years,aldridge gardens,B,MORTGAGE,44266,44332,00:00.0,Fully Paid,44302,875873,Car,B3, 60 months,Not Verified,105600,0.1475,90.01,0.1037,4200,40,5400,5 years,75
644275,CO,INDIVIDUAL,8 years,,B,MORTGAGE,44207,44543,00:00.0,Fully Paid,44574,824452,Car,B1, 60 months,Not Verified,60000,0.1376,82.81,0.0888,4000,34,4782,8 years,65
590335,NY,INDIVIDUAL,5 years,fire department city of new york,B,MORTGAGE,44479,44242,00:00.0,Fully Paid,44242,758309,Car,B5, 60 months,Not Verified,100000,0.0086,266.09,0.1186,12000,14,15886,5 years,75
598308,MA,INDIVIDUAL,< 1 year,PILGRIM POWERSPORTS,B,MORTGAGE,44479,44484,00:00.0,Fully Paid,44545,767908,Car,B2, 60 months,Not Verified,84000,0.1174,272.39,0.1075,12600,26,16343,1 year,70
969779,CA,INDIVIDUAL,10+ years,Monterey Airport Dist Police,C,MORTGAGE,44480,44268,00:00.0,Fully Paid,44299,1191009,Car,C1, 60 months,Not Verified,95832,0.1319,57.52,0.1349,2500,35,2931,10 years,80
527076,GA,INDIVIDUAL,5 years,Bartow County Board of Education,C,MORTGAGE,44357,44449,00:00.0,Fully Paid,44479,681785,Car,C1, 60 months,Not Verified,80000,0.0883,114.36,0.1323,5000,39,5164,5 years,75
557250,VA,INDIVIDUAL,< 1 year,CSX,C,MORTGAGE,44418,44301,00:00.0,Fully Paid,44331,717482,Car,C2, 60 months,Not Verified,78000,0.0091,161.47,0.1361,7000,15,9633,1 year,70
716578,FL,INDIVIDUAL,3 years,Comcast,C,MORTGAGE,44297,44327,00:00.0,Fully Paid,44358,910476,Car,C2, 60 months,Not Verified,78000,0.0083,136.71,0.1306,6000,19,6066,3 years,65
549159,AL,INDIVIDUAL,2 years,Penske Logistics,C,MORTGAGE,44387,44483,00:00.0,Fully Paid,44297,707918,Car,C1, 60 months,Not Verified,33600,0.0471,205.84,0.1323,9000,38,9669,2 years,65
711388,FL,INDIVIDUAL,5 years,bikram yoga boca raton,C,MORTGAGE,44297,44392,00:00.0,Fully Paid,44512,904338,Car,C2, 60 months,Not Verified,48000,0.0928,102.53,0.1306,4500,8,4984,5 years,75
741687,CA,INDIVIDUAL,2 years,RPS/Pfizer,D,MORTGAGE,44327,44298,00:00.0,Fully Paid,44328,939665,Car,D3, 60 months,Not Verified,93330,0.0971,223.68,0.1649,9100,20,9553,2 years,65
533731,FL,INDIVIDUAL,10+ years,IRSC,D,MORTGAGE,44357,44392,00:00.0,Fully Paid,44423,689878,Car,D5, 60 months,Not Verified,145000,0.1102,110.2,0.1632,4500,51,6612,10 years,80
629921,KY,INDIVIDUAL,10+ years,Bethel Baptist Church,D,MORTGAGE,44540,44453,00:00.0,Fully Paid,44452,807065,Car,D2, 60 months,Not Verified,47000,0.1828,235.08,0.1446,10000,25,13074,10 years,80
723350,GA,INDIVIDUAL,6 years,City of Moultrie,D,MORTGAGE,44297,44451,00:00.0,Fully Paid,44451,918278,Car,D3, 60 months,Not Verified,41280,0.1814,63.44,0.1528,2650,31,3142,6 years,65
815909,MI,INDIVIDUAL,8 years,"Summit Polymers, Inc",E,MORTGAGE,44388,44270,00:00.0,Fully Paid,44301,1023614,Car,E5, 60 months,Not Verified,96000,0.1144,263.22,0.1969,10000,23,15229,8 years,65
551666,MN,INDIVIDUAL,< 1 year,"Elcor Construction, Inc",E,MORTGAGE,44387,44241,00:00.0,Fully Paid,44269,710932,Car,E4, 60 months,Not Verified,48000,0.0613,125.78,0.1756,5000,6,7261,1 year,70
557199,OH,INDIVIDUAL,5 years,Mature Services,A,OWN,44418,44238,00:00.0,Fully Paid,44238,717417,Car,A5, 60 months,Not Verified,24166,0.0074,80.88,0.0788,4000,23,4128,5 years,75
576451,CA,INDIVIDUAL,10+ years,Sloan Ranch,B,OWN,44449,44453,00:00.0,Fully Paid,44483,741345,Car,B2, 60 months,Not Verified,76440,0.217,198.35,0.1075,9175,37,11773,10 years,80
1003699,MN,INDIVIDUAL,4 years,Marel,B,OWN,44480,44391,00:00.0,Fully Paid,44329,1230102,Car,B2, 60 months,Not Verified,50400,0.1574,111.08,0.1065,5150,19,5845,4 years,65
764769,NY,INDIVIDUAL,< 1 year,newsweek,B,OWN,44327,44243,00:00.0,Fully Paid,44302,965529,Car,B1, 60 months,Not Verified,46800,0.1595,203.93,0.0999,9600,21,12245,1 year,70
661207,NJ,INDIVIDUAL,10+ years,Fairleigh Dickinson University,B,OWN,44238,44327,00:00.0,Fully Paid,44358,845623,Car,B1, 60 months,Not Verified,85460,0.064,126.4,0.0963,6000,26,6143,10 years,80
551639,NY,INDIVIDUAL,10+ years,apartment management associates llc,C,OWN,44387,44332,00:00.0,Fully Paid,44419,710897,Car,C2, 60 months,Not Verified,74256,0.1008,138.4,0.1361,6000,26,6703,10 years,80
686253,MA,INDIVIDUAL,1 year,Boathouse Waterfront Dining,C,OWN,44266,44267,00:00.0,Fully Paid,44480,876032,Car,C3, 60 months,Not Verified,22800,0.0589,129.23,0.1343,5625,7,5991,1 year,70
705174,CA,INDIVIDUAL,5 years,Dr.Andriani's,C,OWN,44266,44212,00:00.0,Fully Paid,44421,897228,Car,C5, 60 months,Not Verified,60000,0.14,256.93,0.1417,11000,20,13926,5 years,75
836577,MD,INDIVIDUAL,10+ years,J.D.Neuhaus L.P,D,OWN,44419,44211,00:00.0,Fully Paid,44575,1046640,Car,D2, 60 months,Not Verified,87000,0.1069,194.51,0.1599,8000,13,9974,10 years,80
666496,IL,INDIVIDUAL,7 years,Roys Body Shop,D,OWN,44238,44269,00:00.0,Fully Paid,44300,852104,Car,D3, 60 months,Not Verified,35000,0.2475,124.48,0.1528,5200,28,7074,7 years,65
533354,MA,INDIVIDUAL,4 years,Trinity EMS,E,OWN,44357,44392,00:00.0,Fully Paid,44423,689397,Car,E4, 60 months,Not Verified,40000,0.1872,37.74,0.1756,1500,8,2279,4 years,65
605402,MI,INDIVIDUAL,10+ years,Henry Ford Hospital,A,RENT,44510,44515,00:00.0,Fully Paid,44545,776657,Car,A4, 60 months,Not Verified,65000,0.0613,151.79,0.0654,12000,8,9107,10 years,80
600015,CA,INDIVIDUAL,5 years,Rost Tuscan,A,RENT,44479,44332,00:00.0,Fully Paid,44515,770125,Car,A2, 60 months,Not Verified,24000,0.098,42.8,0.0579,2225,52,2568,5 years,75
575382,CA,INDIVIDUAL,2 years,,B,RENT,44449,44211,00:00.0,Fully Paid,44358,740073,Car,B3, 60 months,Not Verified,48000,0.026,87.21,0.1112,4000,15,4294,2 years,65
978660,PA,INDIVIDUAL,3 years,Off-Grid Electric,B,RENT,44480,44302,00:00.0,Fully Paid,44481,1201721,Car,B3, 60 months,Not Verified,42000,0.1317,88.4,0.1171,4000,10,4147,3 years,65
713383,IL,INDIVIDUAL,4 years,Mariani Landscape,B,RENT,44266,44302,00:00.0,Fully Paid,44332,906600,Car,B3, 60 months,Not Verified,45168,0.2107,94.3,0.1037,4400,13,5657,4 years,65
612022,CA,INDIVIDUAL,5 years,California Harley Davidson,B,RENT,44510,44540,00:00.0,Fully Paid,44571,784774,Car,B3, 60 months,Not Verified,60000,0.0714,182.18,0.0962,8650,28,8721,5 years,75
689939,MA,INDIVIDUAL,7 years,,B,RENT,44266,44420,00:00.0,Fully Paid,44420,880263,Car,B5, 60 months,Not Verified,78000,0.0275,217.98,0.1111,10000,4,11168,7 years,65
766154,OH,INDIVIDUAL,8 years,"Owens Illinois, Inc.",B,RENT,44327,44332,00:00.0,Fully Paid,44332,967137,Car,B3, 60 months,Not Verified,70800,0.0605,86.95,0.1099,4000,26,5216,8 years,65
653195,NY,INDIVIDUAL,< 1 year,CT Networks,B,RENT,44207,44240,00:00.0,Fully Paid,44240,833964,Car,B3, 60 months,Not Verified,60000,0.1218,150.01,0.1037,7000,23,8184,1 year,70
627263,AL,INDIVIDUAL,7 years,Norandex Bldg Material Dist Co,B,RENT,44540,44515,00:00.0,Fully Paid,44268,803770,Car,B4, 60 months,Not Verified,50000,0.0031,127.46,0.0999,6000,45,7075,7 years,65
